Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
20,:,1737405790.000,17.000,0,116,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/20.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/20.cnf,"Final circuit size: 27064 Estimated probability 0.96937773 (epsilon 0.000000051574321702219095) found in 16 seconds ",
21,:,1737405790.000,17.000,0,114,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/21.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/21.cnf,"Final circuit size: 26679 Estimated probability 0.02918837 (epsilon 0.0000017128380698228085) found in 16 seconds ",
17,:,1737405790.000,18.000,0,103,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/17.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/17.cnf,"Final circuit size: 2 Estimated probability 0.00000000 (epsilon 99.00000007555691) found in 17 seconds ",
15,:,1737405790.000,18.000,0,115,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/15.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/15.cnf,"Final circuit size: 37595 Estimated probability 0.73832295 (epsilon 0.00000006771426885876508) found in 17 seconds ",
18,:,1737405790.000,20.000,0,103,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/18.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/18.cnf,"Final circuit size: 2 Estimated probability 0.00000000 (epsilon 99.00000007555691) found in 19 seconds ",
19,:,1737405790.000,22.000,0,112,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/19.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/19.cnf,"Final circuit size: 10235 Estimated probability 0.00142736 (epsilon 0.00003502556096846021) found in 20 seconds ",
22,:,1737405790.000,22.000,0,109,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/22.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/22.cnf,"Final circuit size: 7235 Estimated probability 0.00000644 (epsilon 0.007737038151956366) found in 21 seconds ",
10,:,1737405790.000,601.000,0,109,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/10.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/10.cnf,"Final circuit size: 97084 Estimated probability 0.09276698 (epsilon 0.7021487093490053) found in 599 seconds ",
9,:,1737405790.000,601.000,0,110,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/9.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/9.cnf,"Final circuit size: 98245 Estimated probability 0.70353879 (epsilon 0.11582511497517856) found in 599 seconds ",
8,:,1737405790.000,601.000,0,108,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/8.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/8.cnf,"Final circuit size: 44861 Estimated probability 0.02510328 (epsilon 3.322843707021251) found in 599 seconds ",
11,:,1737405790.000,601.000,0,108,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/11.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/water/11.cnf,"Final circuit size: 40233 Estimated probability 0.00109244 (epsilon 19.09103235708736) found in 599 seconds ",
