Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
11,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/11.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/11.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
12,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/12.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/12.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
13,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/13.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/13.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
14,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/14.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/14.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
15,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/15.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/15.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
16,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/16.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/16.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
17,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/17.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/17.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
18,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/18.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/18.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
19,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/19.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/19.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
22,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/22.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/22.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
20,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/20.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/20.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
21,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/21.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/21.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
23,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/23.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/23.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
24,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/24.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/24.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
25,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/25.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/25.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
26,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/26.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/26.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
27,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/27.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/27.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
28,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/28.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/28.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
29,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/29.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/29.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
30,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/30.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/30.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
31,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/31.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/31.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
32,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/32.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/32.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
33,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/33.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/33.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
34,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/34.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/34.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
35,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/35.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/35.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
36,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/36.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/36.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
37,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/37.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/37.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
38,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/38.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/38.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
39,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/39.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/39.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
40,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/40.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/40.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
41,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/41.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/41.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
42,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/42.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/42.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
55,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/55.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/55.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
56,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/56.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/56.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
57,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/57.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/57.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
70,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/70.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/70.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
71,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/71.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/71.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
72,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/72.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/72.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
73,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/73.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/73.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
74,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/74.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/74.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
75,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/75.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/75.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
76,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/76.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/76.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
67,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/67.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/67.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
77,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/77.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/77.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
68,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/68.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/68.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
69,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/69.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/69.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
78,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/78.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/78.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
79,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/79.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/79.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
80,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/80.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/80.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
81,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/81.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/81.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
50,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/50.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/50.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
82,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/82.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/82.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
53,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/53.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/53.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
49,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/49.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/49.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
58,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/58.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/58.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
51,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/51.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/51.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
52,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/52.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/52.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
59,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/59.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/59.cnf,"Estimated probability 5.0000000e-1 with bounds [5.0000000e-1 5.0000000e-1] (epsilon 0) found in 0 seconds ",
60,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/60.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/60.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
61,:,1737447944.000,0.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/61.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/61.cnf,"Estimated probability 2.5000000e-1 with bounds [2.5000000e-1 2.5000000e-1] (epsilon 0) found in 0 seconds ",
